id,corporate_no,name,name_norm,kura_name,prefecture,city,address,founded_year,website,category,description,description_generated,status,confidence,source_id,evidence,created_at,updated_at,latitude,longitude,founding_year,visitation_allowed,shop_available
6083,,立山酒造株式会社,立山酒造,,富山県,,富山県砺波市中野220,1910,https://www.sake-tateyama.com/,sake,富山県に蔵を構える立山酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な立山連峰・黒部川扇状地湧水群（軟水）を使用し、能登杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_toyama_detail,銘柄：立山 住所：富山県砺波市中野220 TEL：0763-33-3330,2026-07-07 13:41:15,2026-08-02 06:37:42,36.687,137.221,1910,0,0
6084,,若鶴酒造株式会社,若鶴酒造,,富山県,,富山県砺波市三郎丸208番地,1910,https://www.wakatsuru.co.jp/,sake,富山県に蔵を構える若鶴酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。1952年の製造開始以来、 連綿と受け継がれてきた製法・材料を生かして ウイスキーづくりを行っています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_toyama_detail,銘柄：若鶴 住所： 砺波市三郎丸208番地,2026-07-07 13:41:15,2026-08-02 06:37:42,36.6887,137.2041,1910,0,0
6085,,吉江酒造株式会社,吉江酒造,,富山県,砺波市,富山県砺波市若草町43番地,1910,,sake,富山県砺波市に蔵を構える吉江酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な立山連峰・黒部川扇状地湧水群（軟水）を使用し、能登杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_toyama_detail,銘柄：太刀山 住所：砺波市若草町43番地 TEL：0763-32-2232,2026-07-07 13:41:15,2026-08-02 06:37:42,36.6904,137.2072,1910,0,0
6086,,黒田酒造株式会社,黒田酒造,,富山県,,富山県小矢部市西中323,1910,http://www.hokuichi.com/,sake,富山県に蔵を構える黒田酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な立山連峰・黒部川扇状地湧水群（軟水）を使用し、能登杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_toyama_detail,銘柄：北一 住所：小矢部市西中323 TEL：0766-67-1803,2026-07-07 13:41:15,2026-08-02 06:37:42,36.6921,137.2103,1910,0,0
6087,,合名会社若駒酒造場,若駒酒造場,,富山県,,富山県南砺市井波3601,1910,,sake,富山県に蔵を構える合名会社若駒酒造場は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な立山連峰・黒部川扇状地湧水群（軟水）を使用し、能登杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_toyama_detail,銘柄：若駒 住所：南砺市井波3601 TEL： 0763-82-7373,2026-07-07 13:41:15,2026-08-02 06:37:40,36.6938,137.2134,1910,0,0
6088,,成政酒造株式会社,成政酒造,,富山県,,富山県南砺市舘418,1910,https://www.narimasa.co.jp/,sake,富山県に蔵を構える成政酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な立山連峰・黒部川扇状地湧水群（軟水）を使用し、能登杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_toyama_detail,銘柄：成政 住所：南砺市舘418 TEL： 0763-52-0204,2026-07-07 13:41:15,2026-08-02 06:37:42,36.6955,137.2165,1910,0,0
6089,,三笑楽酒造株式会社,三笑楽酒造,,富山県,,富山県南砺市上梨678番地,1910,https://www.sansyouraku.jp/,sake,富山県に蔵を構える三笑楽酒造株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な立山連峰・黒部川扇状地湧水群（軟水）を使用し、能登杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.95,kumiai_toyama_detail,銘柄：三笑楽 住所：南砺市上梨678番地 TEL：0763-66-2010,2026-07-07 13:41:15,2026-08-02 06:37:42,36.6972,137.2196,1910,0,0
6160,,谷櫻酒造有限会社,谷櫻酒造,古銭屋,山梨県,北杜市,山梨県北杜市大泉町谷戸2037,1848,https://www.tanizakura.co.jp/,sake,山梨県北杜市に蔵を構える谷櫻酒造有限会社は、嘉永元年（1848年）創業の歴史を誇る老舗酒蔵です。恵まれた自然の産物に蔵人の技が加わることで、谷櫻の酒が生まれます。よりありのままの日本酒本来のうまみを引き出す理想的な醸造方法を求めた結果、自然の摂理を巧妙に使う醸造方「生酛造り」にたどり着きました。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_yamanashi_detail,蔵は嘉永元年(1848年)、初代小宮山権左衛門がお神酒酒屋として創業,2026-07-07 13:41:15,2026-08-02 06:37:42,35.6662,138.5744,1848,0,0
6161,,武の井酒造株式会社,武の井酒造,,山梨県,北杜市,山梨県北杜市高根町箕輪1450,1865,http://takenoishuzo.jp/,sake,山梨県北杜市に蔵を構える武の井酒造株式会社は、慶応元年（1865年）創業の歴史を誇る老舗酒蔵です。青煌・武の井〜八ヶ岳山麓の伏流水と花酵母が醸しだす酒｜武の井酒造 私ども武の井酒造は慶応元年に創業、 八ヶ岳の豊かな自然に囲まれた 山梨県北杜市にある酒蔵です。「武の井」の名は、初代清水武左衛門の「武」と、 八ヶ岳の伏流水が湧く井戸の「井」に由来しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_yamanashi_detail,蔵は慶応元年(1865年)に清水武左衛門が創業し,2026-07-07 13:41:15,2026-08-02 06:37:42,35.6679,138.5775,1865,0,0
6162,,株式会社八巻酒造店,八巻酒造店,,山梨県,北杜市,山梨県北杜市高根町下黒沢950,1862,http://yamakishuzou.com/,sake,山梨県北杜市に蔵を構える株式会社八巻酒造店は、文久2年（1862年）創業の歴史を誇る老舗酒蔵です。八巻酒造店 山梨県北杜市 酒造店 日本酒 地酒 純米大吟醸酒 純米酒 伝統の味を守り、未来へつなぐ 八巻酒造店は、文久二年(1862年)の創業、150年以上の歴史を持つ由緒ある蔵元です。私たちは、「時流に流されず、芯がぶれずに、伝統の味を受け継いでいく」という信念のもと、地元の水と米にこだわった、地域に根差した酒造りを続けております。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_yamanashi_detail,1862(文久２)年に甲村(当時)の地主だった八巻仲右衛門が創業,2026-07-07 13:41:15,2026-08-02 06:37:41,35.6696,138.5606,1862,0,0
6163,,福徳長酒類株式会社,福徳長酒類,韮崎工場,山梨県,韮崎市,山梨県韮崎市穂坂町宮久保5228-1,1910,http://www.oenon.jp/,sake,山梨県韮崎市に蔵を構える福徳長酒類株式会社は、明治43年（1910年）創業の歴史を誇る老舗酒蔵です。オエノングループは、大吟醸・吟醸・純米吟醸をはじめ、純米や本醸造、普通酒、生酒・生貯蔵酒、にごり酒など様々な日本酒（清酒）を取り揃えております。伝統の技に裏打ちされた確かな味わいをお楽しみください。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.75,kumiai_yamanashi_detail,オエノンホールディングス株式会社のグループ会社である福徳長酒類株式会社,2026-07-07 13:41:15,2026-08-02 06:37:41,35.6713,138.5637,1910,0,0
6164,,山梨銘醸株式会社,山梨銘醸,,山梨県,北杜市,山梨県北杜市白州町台ケ原2283,1750,https://www.tokyo-ac.jp/shichiken/,sake,山梨県北杜市に蔵を構える山梨銘醸株式会社は、寛延3年（1750年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な南アルプス・富士山系天然伏流水（軟水）を使用し、南部杜氏・蔵元杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,1.0,kumiai_yamanashi_detail,北原伊兵衛は、白州の水の良さにいち早く目を付け、江戸寛延3(1750)年に創業した,2026-07-07 13:41:15,2026-08-02 06:37:42,35.673,138.5668,1750,0,0
6165,,株式会社横内酒造店,横内酒造店,,山梨県,南アルプス市,山梨県南アルプス市上宮地57,1872,r.goope.jp/sr-19-192081s0307,sake,山梨県南アルプス市に蔵を構える株式会社横内酒造店は、明治5年（1872年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な南アルプス・富士山系天然伏流水（軟水）を使用し、南部杜氏・蔵元杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.7,kumiai_yamanashi_detail,蔵は1872(明治5)年に横内甚右衛門が創業した,2026-07-07 13:41:15,2026-08-02 06:37:42,35.6547,138.5699,1872,0,0
6166,,太冠酒造株式会社,太冠酒造,,山梨県,南アルプス市,山梨県南アルプス市上宮地57,1877,http://www.taikan-y.co.jp/,sake,山梨県南アルプス市に蔵を構える太冠酒造株式会社は、明治10年（1877年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な南アルプス・富士山系天然伏流水（軟水）を使用し、南部杜氏・蔵元杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.75,kumiai_yamanashi_detail,同社は明治10(1877)年に大澤利右衛門が甲府市内で創業,2026-07-07 13:41:15,2026-08-02 06:37:41,35.6564,138.573,1877,0,0
6167,,株式会社萬屋醸造店,萬屋醸造店,,山梨県,南巨摩郡富士川町,山梨県南巨摩郡富士川町青柳町1202-1,1790,https://www.shunnoten.co.jp,sake,山梨県南巨摩郡富士川町に蔵を構える株式会社萬屋醸造店は、寛政2年（1790年）創業の歴史を誇る老舗酒蔵です。春鶯囀（しゅんのうてん） 日本酒 製造・販売 | 萬屋醸造店 | 山梨県富士川町 幸せにそっと寄り添うお酒。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.9,kumiai_yamanashi_detail,寛政2(1790）年に初代萬屋八五郎が...萬屋醸造を創業した,2026-07-07 13:41:15,2026-08-02 06:37:42,35.6581,138.5761,1790,0,0
6168,,株式会社サン．フーズ,サン.フーズ,,山梨県,甲州市,山梨県甲州市塩山熊野1205-1,1976,https://www.sanfoods.jp/,shochu,山梨県甲州市に位置する株式会社サン．フーズは、昭和51年（1976年）に創業しました。仕込み水には良質な南アルプス・富士山系天然伏流水（軟水）を使用し、南部杜氏・蔵元杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.7,kumiai_yamanashi_detail,焼酎やリキュール、ウイスキー、果実酒などの酒類...の製造販売を手掛けている,2026-07-07 13:41:15,2026-08-02 06:37:41,35.6598,138.5592,1976,0,0
6169,,養老酒造株式会社,養老酒造,,山梨県,山梨市,山梨県山梨市北567,1849,www.sakagura-kai.jp/,sake,山梨県山梨市に蔵を構える養老酒造株式会社は、嘉永2年（1849年）創業の歴史を誇る老舗酒蔵です。仕込み水には良質な南アルプス・富士山系天然伏流水（軟水）を使用し、南部杜氏・蔵元杜氏の伝統の技を受け継ぎながら、米の旨味を引き出す真摯な酒造りを追求しています。伝統の技を守りつつ、現代の食文化に寄り添う高品質な美酒を醸し続けています。,0,draft,0.85,kumiai_yamanashi_detail,養老酒造は、この山梨市で1849(嘉永２)年に創業した酒蔵,2026-07-07 13:41:15,2026-08-02 06:37:42,35.6615,138.5623,1849,0,0
